Id	Text	Label	Entities	Entities_Details
1241179702259257351	@user is the “corona kid” of the news now. dr. fauci: 'no question' coronavirus outbreak in us 'is going to be a few weeks' httpurl #foxnews	UNINFORMATIVE	PERSON GPE DATE	fauci/PERSON us/GPE a_few_weeks'/DATE
1245943789572608001	#chinaliedpeopledied let’s not forget that chinese foreign ministry spokesperson @user said that he thinks the #coronavirus might have been brought over by the us army to #wuhan where the corona virus started. #china has lied and it has caused many deaths! #chinaliedpeopledied httpurl	UNINFORMATIVE	NORP ORG ORG	chinese/NORP @user/ORG the_us_army/ORG
1246105590725672960	@user well the cdc’s broken model predicted more that double the covid-19 cases to date than we actually have. the hospital ships were to relieve the hospitals to they could focus in covid cases. calif ship has 15 patients and the ny ship has 3. yes we need kushner!	INFORMATIVE	ORG DATE GPE CARDINAL GPE CARDINAL PERSON	cdc/ORG covid-19/DATE covid/GPE 15/CARDINAL ny/GPE 3/CARDINAL kushner/PERSON
1236116887685251072	"several white house officials said today coronavirus is ""contained"" (kudlow, kellyanne conway) -- here are 5 states scattered throughout the country with their first cases reported"	UNINFORMATIVE	ORG DATE PERSON PERSON CARDINAL ORDINAL	white_house/ORG today/DATE kudlow/PERSON kellyanne_conway/PERSON 5/CARDINAL first/ORDINAL
1245851226090037248	bill kelly is a 95-year-old world war ii veteran. two weeks ago, he was diagnosed with coronavirus. now, he's fully recovered. httpurl	INFORMATIVE	PERSON DATE DATE	bill_kelly/PERSON 95-year-old/DATE two_weeks_ago/DATE
1247266908501655555	alert | labor &amp; employment attorney stacie caraway highlights the “top 12” new items covered in the dol’s regulations for employers regarding the families first coronavirus response act. httpurl #ffcra #dol #covid19 #coronavirus #paidleave #fmla #millermartinlaw httpurl	UNINFORMATIVE	ORG PERSON CARDINAL ORDINAL MONEY MONEY	alert_|_labor_&amp/ORG stacie_caraway/PERSON 12/CARDINAL first/ORDINAL #ffcra_#dol_#covid19_#/MONEY #paidleave_#/MONEY
1237125139411632129	@user thank you! the most frightening part of this has been the number of unrecovered that people are not paying attention to. 40% of the #covid19 patients remain unrecovered worldwide. people w/serious lung damage &amp; some of those w/ necrosis needing lung transplants. cdc has known! httpurl	UNINFORMATIVE	PERCENT ORG	40%/PERCENT cdc/ORG
1241525648650354688	presently, 46% of all active covid-19 cases in the us are in new york state. 29.4% are in new york city. pray for them.	UNINFORMATIVE	PERCENT DATE GPE GPE PERCENT GPE	46%/PERCENT covid-19/DATE us/GPE new_york/GPE 29.4%/PERCENT new_york_city/GPE
1247607939088756741	uk prime minister boris johnson, his health minister matt hancock, prince charles and list of prominent people who tested +ve for #covid_19 goes on but in kenya and africa we are so economical with information. #namethem #covid_19ke	INFORMATIVE	GPE PERSON PERSON PERSON GPE LOC	uk/GPE boris_johnson/PERSON matt_hancock/PERSON prince_charles/PERSON kenya/GPE africa/LOC
1246731123566071814	first death reported due to #covid_19 in my hometown aurangabad. a 59 years old person suffering from diabetes died at a government hospital earlier today. he was tested positive for covid19 and had returned from mumbai recently. #coronavirus #coronavirusoutbreakindia	INFORMATIVE	ORDINAL ORG DATE DATE GPE MONEY	first/ORDINAL aurangabad/ORG 59_years_old/DATE earlier_today/DATE mumbai/GPE #coronavirus_#coronavirusoutbreakindia/MONEY
1236108573895200768	look at this news article from the daily caller: pence, netanyahu, hundreds of members of congress went to conference attended by 2 people who tested positive for coronavirus⭐️⭐️i’m praying so hard for all of us. httpurl	INFORMATIVE	DATE PERSON CARDINAL ORG CARDINAL	daily/DATE netanyahu/PERSON hundreds/CARDINAL congress/ORG 2/CARDINAL
1245919724422062081	this belgium woman - who was 90 - died with the coronavirus after telling doctors to save the ventilator for the younger patients because “she lived a good life.” i cannot put into words the level of love &amp; admiration i have for this woman. there simply isn’t enough diction.	INFORMATIVE	GPE CARDINAL ORG	this_belgium/GPE 90/CARDINAL love_&amp/ORG
1246370505030012929	simultaneously tuberculosis,meningitis&amp;covid19 have outbreaks in the fashafuyeh prison. in jan 250 infected to tuberculosis,some died,in feb,2prisoners died due to meningitis&amp;fashafuyeh was first prison which had reported some prisoners have been infected to covid19 at there.@user httpurl	INFORMATIVE	DATE ORG PERSON ORDINAL	jan_250/DATE feb,2prisoners/ORG meningitis&amp;fashafuyeh/PERSON first/ORDINAL
1245654254791970819	china concealed the extent of the coronavirus outbreak, u.s. intelligence says a classified report to the white house accuses china of under-reporting both total cases and deaths it’s suffered from the disease. #china #unitedstates #coronavirus #covid19 httpurl	UNINFORMATIVE	GPE GPE ORG GPE MONEY	china/GPE u.s./GPE the_white_house/ORG china/GPE #china_#unitedstates_#/MONEY
1241707723852402688	centre releases list of 75 districts which will be under lock-down until march 31. hyderabad, rangareddy, medchal, sangareddy and kottagudem districts in telangana are among those which will be will be under lock-down due to #coronavirus cases.@user @user	UNINFORMATIVE	CARDINAL DATE GPE GPE NORP GPE CARDINAL	75/CARDINAL march_31/DATE hyderabad/GPE rangareddy/GPE sangareddy/NORP kottagudem/GPE #/CARDINAL
1241848383398129664	iran's supreme leader is pardoning 10,000 prisoners as a goodwill gesture in honor of iran's nowruz new year - on top of the 85,000 prisoners recently released to stem the spread of the #coronavirus in iran. #hardnumbers httpurl	UNINFORMATIVE	GPE CARDINAL GPE ORG CARDINAL GPE	iran/GPE 10,000/CARDINAL iran/GPE nowruz_new_year/ORG 85,000/CARDINAL iran/GPE
1246037206193471488	after two french doctors seemingly called for african people to be used as test subjects for a coronavirus vaccine, ivory coast legend didier drogba hit back with a scathing response on social media. #slint httpurl	UNINFORMATIVE	CARDINAL NORP NORP GPE PERSON PERSON	two/CARDINAL french/NORP african/NORP ivory_coast/GPE didier_drogba/PERSON #slint/PERSON
1247084149883666433	💔27yo leilani jordan died after being diagnosed with #covid_19. she worked at giant off campus way south, largo. thru tears her mom told us leilani worked there for 6yrs as part of their disability program. 'i know she’s in heaven welcoming everybody.' httpurl	INFORMATIVE	CARDINAL PERSON ORG LOC PERSON DATE	27yo/CARDINAL leilani_jordan/PERSON covid_19/ORG largo/LOC leilani/PERSON 6yrs/DATE
1244538574525136902	italy reported on sunday that its coronavirus cases had climbed to more than 97,000, while spain’s reached over 78,000. the two countries also reported hundreds more deaths, bringing their combined toll to about 17,000 — almost half of the deaths worldwide. (nyt)	INFORMATIVE	GPE DATE CARDINAL GPE CARDINAL CARDINAL CARDINAL CARDINAL CARDINAL ORG	italy/GPE sunday/DATE more_than_97,000/CARDINAL spain/GPE over_78,000/CARDINAL two/CARDINAL hundreds/CARDINAL about_17,000/CARDINAL almost_half/CARDINAL nyt/ORG
1245811888379899905	how coronavirus can spread without direct contact with an infected person? httpurl via @user 👀watch	UNINFORMATIVE		
1245596581337825280	health minister director moshe bar siman tov will enter quarantine after coming in contact with health minister litzman who tested positive for coronavirus.	INFORMATIVE	PERSON PERSON	moshe/PERSON litzman/PERSON
1245677456331341830	thanks for the feedback. 👍🌹 hope you and yours are fine. england has not exactly been on top of this. w🤬hat can i say about america? epic fail so far. so glad i got covid-19 in canada which i believe is leading the world regarding this madness. on day 18 trending positive.	UNINFORMATIVE	ORG GPE GPE GPE GPE DATE	👍🌹/ORG england/GPE america/GPE covid-19/GPE canada/GPE day_18/DATE
1246020665229987840	@user 51 lakh population, 2 months gone while dealing with covid-19 now lockdown for a month. still praises all over in lutiyans for singapore. 😂😂😂	UNINFORMATIVE	CARDINAL DATE DATE DATE LOC GPE	51_lakh/CARDINAL 2_months/DATE covid-19_now/DATE a_month/DATE lutiyans/LOC singapore/GPE
1245734766432968704	more horrible #covid19 #dataviz, this time by @user and @user cases are not normalised to population, colour bands are inconsistent and use alarmist colours. again – here's @user telling you how to do better &amp; #vizresponsibly: httpurl	UNINFORMATIVE	MONEY ORG ORG ORG PERSON	#covid19_#/MONEY @user/ORG @user/ORG better_&amp/ORG #vizresponsibly/PERSON
1241638446751506432	#breaking the first 2 cases of #coronavirus have been confirmed in the densely-populated gaza strip , today. #kashmir &amp; #palestine are under occupation. palestinians in gaza have no chance to get fair treatment under an illegal israeli blockade.the same is the case of kashmir.	INFORMATIVE	ORDINAL CARDINAL CARDINAL GPE DATE ORG GPE NORP GPE NORP LOC	first/ORDINAL 2/CARDINAL #/CARDINAL gaza_strip/GPE today/DATE #kashmir_&amp/ORG palestine/GPE palestinians/NORP gaza/GPE israeli/NORP kashmir/LOC
1242448773240049665	us has potential to become the new coronavirus epicenter, who warns - after trump says he wants to reopen for business as soon as possible despite 100 people dying in a day and cases topping 46,000 via httpurl httpurl	INFORMATIVE	GPE PERSON CARDINAL DATE CARDINAL	us/GPE trump/PERSON 100/CARDINAL a_day/DATE 46,000/CARDINAL
1236827941276803073	covid- 19| health minister roger cook told @user is it 'regrettable' a woman chose to attend a concert while waiting for a coronavirus test result as wa records it's 5th case of the virus #perthnews httpurl	INFORMATIVE	CARDINAL PERSON ORG ORDINAL	19|/CARDINAL roger_cook/PERSON @user/ORG 5th/ORDINAL
1246024799777939456	australia says true coronavirus infections could be as high as 10 million cases - httpurl #googlealerts	UNINFORMATIVE	GPE CARDINAL	australia/GPE as_high_as_10_million/CARDINAL
1236149307637710848	"feeling lucky here in mo! ms can test 200 people. ohio has *0* kits #coronavirususa ""missouri has the capacity to test about 800 patients, according to a spokesperson. the state has tested 12 people and another nine cases were sent to the cdc. there are zero confirmed cases."""	INFORMATIVE	GPE CARDINAL GPE MONEY GPE CARDINAL CARDINAL CARDINAL ORG CARDINAL	"mo/GPE 200/CARDINAL ohio/GPE #coronavirususa_""/MONEY missouri/GPE about_800/CARDINAL 12/CARDINAL nine/CARDINAL cdc/ORG zero/CARDINAL"
1236098872931303424	ps/ there are about 290 active #covid19 cases in the u.s. and maybe 2,400 test kits. maybe that’s why trump says we’re doing great. we actually have way more test kits than we need! (trump said today that maybe he should have become a scientist.)	INFORMATIVE	CARDINAL GPE CARDINAL ORG DATE	about_290/CARDINAL u.s./GPE 2,400/CARDINAL trump/ORG today/DATE
1241775658872655874	taiwan has millions of visitors from china and only 45 coronavirus cases. here’s how. httpurl no trump so 124 discrete action items and impressive coordination in implementation at the first signs of trouble — saved the island from a serious coronavirus outbreak	INFORMATIVE	GPE CARDINAL GPE CARDINAL CARDINAL ORDINAL	taiwan/GPE millions/CARDINAL china/GPE only_45/CARDINAL 124/CARDINAL first/ORDINAL
1236124500451659776	#breaking | covid-19 outbreak: 21 onboard cruise ship off san francisco tests positive: us. cruise ship to be brought back to the non-commercial dock. 3,533 passengers and crew to be tested: us vice president mike pence. @user with details #coronavirusoutbreak httpurl	INFORMATIVE	CARDINAL CARDINAL GPE CARDINAL PERSON	#/CARDINAL 21/CARDINAL san_francisco/GPE 3,533/CARDINAL mike_pence/PERSON
1236149878402605056	to a native seattlelite, this hurts... #coronavirusseattle #groundzeroseattle #patriotsawakened #wwg1wga #goldenrule #covid19seattle starbucks closes first store due to partner testing positive for coronavirus httpurl	INFORMATIVE	MONEY ORG ORDINAL	#coronavirusseattle_#groundzeroseattle_#patriotsawakened_#wwg1wga_#goldenrule_#/MONEY covid19seattle_starbucks/ORG first/ORDINAL
1236179944184705024	"@user john boltom was a writer hawk. he fired boltom for calling his actions with zelensky a ""drug deal"". take hunter biden to jail. take hillary to jail. shes killed more ppl in usa than coronavirus. i'm fair. i'm just calling balls and strikes."	UNINFORMATIVE	PERSON PERSON ORG PERSON PERSON NORP GPE	john_boltom/PERSON boltom/PERSON zelensky/ORG hunter_biden/PERSON hillary/PERSON ppl/NORP usa/GPE
1241476135072026627	attached is today's covid-19 positive cases by county as released by the pa department of health as of 12:00 pm. included on today's map is a number below the total cases in each county showing the day over day growth of positive cases within the county. httpurl	UNINFORMATIVE	DATE ORG TIME DATE DATE	today/DATE the_pa_department_of_health/ORG 12:00_pm/TIME today/DATE the_day/DATE
1236094082931232768	annenberg media has confirmed that as part of usc's preparation for covid-19, the university administration has mandated all classes should be held online via zoom starting march 11 through march 13 as a test run. reporting on its way. more information to come.	UNINFORMATIVE	ORG PERSON GPE DATE	annenberg/ORG usc/PERSON covid-19/GPE march_11_through_march_13/DATE
1241614480812867584	#breaking | 10 more people (6-mumbai &amp; 4-pune) test positive for coronavirus in #maharashtra; total number of positive cases in the state rises to 74: health department, maharashtra #live updates | httpurl #coronavirusoutbreak #covid19	INFORMATIVE	CARDINAL ORG ORG ORG CARDINAL ORG ORG	#/CARDINAL 6-mumbai_&amp/ORG 4-pune/ORG maharashtra/ORG 74/CARDINAL maharashtra_#live/ORG |__#coronavirusoutbreak_#covid19/ORG
1245865278518358018	@user are you getting a paycheck to cover your monthly costs, will you be homeless if you have no income? a call to action? djt feels it's better to have less verifiable covid19 deaths and more due to ppl not able to get prescriptions or starvation because they have no money 😒	UNINFORMATIVE	DATE PERSON	monthly/DATE djt/PERSON
1236120980440915969	@user thank you dr. drew! 11 people died with the common flu in nc last week. 11 or 12 people near death contracted covid19 in a rest home and died in seattle and people are flipping out. the msm is trying to hurt trump httpurl #foxnews	INFORMATIVE	CARDINAL GPE DATE CARDINAL CARDINAL GPE ORG ORG ORG	11/CARDINAL nc/GPE last_week/DATE 11/CARDINAL 12/CARDINAL seattle/GPE msm/ORG trump/ORG foxnews/ORG
